257,-3937.7,-4092.1,4262.2,-5607.6,-11727,2352.3,-3079.7,-564.93,-3972.3,1014,4188.1,3055.1,-1288.4,-461.7,-2211.1,-3315.3,-4413.6,-2065,2972.5,-3062.4
258,-3925.4,-3478.9,4815.6,-5283.5,-12277,2334.6,-3059.8,-734.92,-3869.5,1230.4,3678,2338.1,-1404.8,-525.1,-1846.1,-3249.8,-4699.7,-2403.4,3448.3,-3458.5
259,-3888.4,-2874.2,5316.7,-4938.5,-12739,2286.1,-2997.9,-932.91,-3788.7,1391.4,3144.9,1677.4,-1518.8,-590.12,-1460.4,-3089.2,-4881.9,-2664.6,3895.9,-3715
260,-3834.9,-2277.9,5721.9,-4592.9,-13095,2217.3,-2881.2,-1164.9,-3727.5,1485.7,2619.7,1105.6,-1629.9,-658.62,-1045.7,-2821.9,-4959.5,-2848,4267.7,-3807.3
261,-3771.8,-1684.5,5991.5,-4262.6,-13330,2140.1,-2702.1,-1430.3,-3677.8,1502.7,2134.4,637.16,-1734.9,-732.09,-594.96,-2447,-4942.3,-2956.9,4527.2,-3718
262,-3705.1,-1085.5,6097.6,-3959.5,-13437,2065.7,-2462.2,-1721.4,-3626.2,1430.9,1721.7,266.56,-1828.7,-811.9,-105.97,-1974.7,-4847.1,-2997.7,4654.7,-3444.4
263,-3640.4,-471.62,6029.5,-3691.1,-13418,2002.2,-2174.6,-2023.7,-3557,1255.6,1412,-28.926,-1905,-899.43,415.05,-1422.8,-4692.4,-2979.4,4649.2,-3004.8
264,-3583.3,165,5793.1,-3461.5,-13287,1951.8,-1862.9,-2317,-3455.3,960.03,1230,-281.24,-1958.9,-996.29,951.39,-813.84,-4495.1,-2912.2,4526.4,-2438.6
265,-3538.8,829.07,5407.6,-3271.3,-13061,1910.4,-1557,-2576.6,-3311.6,528.61,1191.3,-522.52,-1988.7,-1104.1,1476.5,-171.1,-4267.5,-2805.7,4312.5,-1799.3
266,-3510.7,1520.7,4899.5,-3118.5,-12760,1867.1,-1286.9,-2776.7,-3125.9,-45.136,1300.2,-777.86,-1998.1,-1223.8,1957.6,482.45,-4017.1,-2667.9,4035.9,-1144.1
267,-3501.6,2234.6,4298.7,-2999.3,-12401,1806.3,-1077.1,-2892.7,-2909.5,-749.17,1550.8,-1061.6,-1996.3,-1354.6,2362.3,1124.6,-3747,-2503.4,3720.1,-524.86
268,-3511.9,2960.3,3637.2,-2908.4,-11998,1709.7,-943.57,-2905.8,-2684.2,-1545.6,1930.5,-1377.5,-1996.2,-1491.8,2663.9,1733.4,-3457.6,-2313.9,3379.1,17.025
269,-3540,3682.2,2947.9,-2839.3,-11567,1560.2,-894.22,-2804.8,-2479.2,-2370.4,2424.3,-1720.6,-2010.8,-1625.3,2846.9,2285.9,-3146.8,-2098.5,3016.6,450.92
270,-3582.2,4380.7,2264.5,-2785.1,-11121,1346.6,-930.48,-2587.7,-2326.1,-3142.8,3018.8,-2081.3,-2049.1,-1739.7,2907.5,2758.7,-2810.3,-1856.2,2628.1,754.86
271,-3633.3,5034.2,1618.1,-2738.9,-10674,1067.4,-1049.4,-2260.6,-2253.2,-3782.6,3703.8,-2448.5,-2114.3,-1816,2852.6,3127.7,-2441.1,-1587.4,2205.6,914.4
